,con_0bk,roi-007,roi-018,roi-022,roi-153,roi-154,roi-160,roi-163,roi-187,roi-198,roi-202,roi-333,roi-334,roi-340,roi-343,sub
217,place,8.912487160075795,4.4314954059538305,3.1677951851161197,2.385259685814381,6.434871396710796,3.864265197948102,4.122403844940562,10.647775820831754,3.9275272480315633,5.054199217788635,2.8236731863257907,5.6731765181271,4.166424670337159,2.9758216997905937,211417
218,tool,9.517522298928464,4.696182550963115,3.700954490341246,0.7466850088040033,8.119331786709447,3.100584003713823,4.300289358912396,10.876484201915229,4.793940664731968,6.496277983030004,0.8934851923016923,4.969183147175988,2.658407877276962,4.124442844800338,211417
219,face,3.1844366827245913,3.4703707206440537,4.58656784100458,-0.18253936807314555,1.477267963030646,-0.5980589929104392,2.878689110138211,5.799502892558699,4.8181597911126435,3.7111933763859972,0.1766606682708653,2.1120906243962585,0.6480729974760318,4.867671620312045,239944
220,place,6.23174353982463,1.1872181494695109,2.9210929156979546,2.5280231089393297,6.411413160062605,4.557791128784658,3.0141630676426305,7.6928263511230695,1.7498956091908946,3.9132307309416996,2.3887282112557995,5.914430963904111,4.564067693772139,3.6611454916350983,239944
221,tool,5.145627195184881,1.7015803896545156,3.683376094792038,-0.6817312335968018,4.642287038026318,-0.7804896808079174,3.6112232492187943,4.640526601627691,1.628777730284117,4.80900330883601,-0.23671621117408914,4.026690496659991,2.767229864626755,3.82265488975564,239944
222,face,3.3583491882591536,4.191570981795824,6.866859797388315,0.979933866225183,1.4949715743517322,1.1849573572737075,1.5137604046769504,5.423223171661149,4.352658708103284,4.832672355636474,1.7779887336684335,1.747356473787952,1.9448438187440236,2.4827617633336483,303119
223,place,5.511676786523877,2.802254202398094,4.561390941729769,3.5690124684075513,5.990984284108685,5.5276582452558705,3.8382783164622403,6.2377914332631805,3.413913715107922,1.6729633447173382,4.061479365102725,4.03065443928562,5.230553833054907,4.2957238640104025,303119
224,tool,3.349915802365903,1.5049513681489672,3.5665937517769635,0.31254885479807853,3.797241074758213,3.263051134879671,2.627136550875021,4.506044708081146,1.9072372274478755,1.760213449477188,1.973466534130644,3.7053358608773395,3.9243182434160033,3.1309156221603707,303119
225,face,5.261262041827043,2.404559904558433,3.6883938254322857,1.0061850690841674,1.6110792661746662,2.1108973631409986,2.7407926022223816,4.792815674096346,2.9884624670515634,4.365812672181956,-0.40242427988623336,1.6006552530313605,1.8444664584196828,3.180050531261358,365343
226,place,4.687497070284955,2.4109029641337187,2.3508265715208836,1.9258181941509247,3.9819601793443002,3.646227116366067,2.5771349214111305,6.31765023719019,2.2162045293003567,3.7942528578062213,0.30314489225349806,4.676025862124429,5.064613970513973,3.6934471992196656,365343
227,tool,5.009405972379627,3.0406381755412832,3.9403052885318175,0.4433366944392522,2.944190094547887,1.3715282091570478,2.519002663895112,6.179364185724685,3.2814982214082056,5.453548025219671,-0.17243805251056604,4.033735649799233,2.9487165374520385,2.99291810768993,365343
228,face,3.943144325406827,4.260468667423403,5.711165367625654,-0.29157635030647117,2.41067006883602,0.9612680885099596,2.8303053292657148,7.24911912875389,4.63780642357486,5.086629216228762,-0.4311378979594401,1.0969027119563586,1.7531673469362252,2.3664123623498847,436239
229,place,4.5214795886228485,1.4634387286732327,4.531160611484665,0.33015286506464087,6.759723329736341,4.242929141367635,1.6340742783871394,6.7495527658889545,0.9136561881206189,3.743972635197063,1.4269587442573934,4.865382078868239,4.620504133495284,3.471082375236169,436239
230,tool,3.0319956773609826,1.5728254217302073,5.262048274249537,-1.865576328833898,4.120261964177893,0.7848856659425844,1.334398527285319,6.5547798035749745,0.6203648117615989,4.683982325717807,-0.15075067951779647,2.6915914624818225,1.7129458154517192,1.6396699077469306,436239
231,face,5.115754830114769,5.095090599579586,6.413366366177797,0.5697398990889391,1.2709163971725972,1.5454041646012375,2.882043263000855,4.224839488572594,4.467532364749594,7.353137385460638,-0.8165609694759149,2.0941042750517824,1.321766504626951,2.4792184211751995,513736
232,place,6.792012507265264,3.917341809266725,6.166753243654966,1.153362808128198,3.8292766665258715,4.13359330834881,3.7067278735652693,6.7199513431805284,3.5783802860454594,6.137326055957425,0.4173214961083071,3.3389957812962248,5.64241154179161,2.5490824882911536,513736
233,tool,7.589008762980953,5.095737952084558,8.087467819452286,0.6392391800880433,5.1127758391441835,1.6319913271694415,4.669765367352662,5.6646977289399105,2.589611862199272,4.8695752918720245,-0.020732940941136146,3.9388547079331837,2.8015063117131773,2.651980384636451,513736
234,face,2.7868338850411503,1.862348634636382,0.7854778586770408,0.5707327521095673,1.8706453184807492,0.014854404975795337,2.5928517153032686,1.522284941594881,2.716802293442228,2.1806545610870085,-0.9384369948270297,-0.6104321157344297,-1.5111832897190327,2.3681566589394536,579665
235,place,3.160726438389357,1.022040495831469,0.48255367428646423,2.5224507693449656,3.425733984778485,2.4725666530730743,3.1845882959162988,3.2950183603523384,0.8119236014869162,1.0329944474562522,0.5033386113988881,2.9929588225552006,4.421574645204308,3.3453410991757107,579665
236,tool,4.123026585940159,2.16341619024909,2.533748996211216,-0.3372642613574863,3.1115241595694134,0.8039849325113239,2.8272690715409126,3.128246299991968,1.7617740454914712,3.7882716521140067,-0.8053263078748,0.8456943251553979,-0.8166779777287351,2.7395372632421364,579665
237,face,4.202182027236135,5.027193280289302,4.131565512623638,-1.092597769399484,2.0906856297965972,-0.29595223976479423,1.6911123958455414,4.7516992818842185,5.436435493635155,6.066663868004276,-0.1825010678177644,0.9629154422445528,0.45817429469582155,2.8062648850320957,638049
238,place,5.307577925649556,3.0055516421090105,3.463465989450924,0.84853582461675,5.913208919186746,4.444456992730979,4.030954774688272,8.202783976028215,4.185090006715809,4.3925690809565205,2.3273226501475466,6.893872428296217,4.734870157492014,3.7580908684670424,638049
239,tool,5.420304363198353,2.9052182657272883,3.6732250838540494,0.4230132601906856,5.845920201270811,2.3490877299299164,3.41680679232383,6.103685217117196,4.012593583361796,4.361851365335526,0.2926740231601023,4.552034949188802,3.1415703692186026,3.115390700710734,638049
240,face,4.9430110057195025,4.419960552474132,7.099400130100548,-0.2419612865149975,1.558859227525611,-0.06568478831585738,2.856018651495962,4.919250188701189,4.802763287140035,6.305320155716712,0.40539117044501816,2.1485000346689973,1.2584091013320435,2.872273873193424,702133
241,place,6.245341328057376,3.2945916064435967,3.774645486846566,2.4396462043126426,4.894497736807792,2.6318849288227577,4.489834979740011,5.776213583661549,2.842382817959402,2.7472879261739793,1.8872296469188687,5.899645280482164,3.6427613853672405,3.680254190111486,702133
242,tool,5.934125382227428,3.1754138791002333,4.895116918720305,1.9170156796773274,4.165455042715034,0.877757934102368,4.50357953936425,4.684428990776859,3.7170810373554453,3.282855102912553,0.6628042434406752,5.4694583522739695,1.3968483535687866,3.2859483175918838,702133
243,face,4.243704870230321,7.8481150986375035,7.206677733920515,1.062109006177634,2.2040734916564917,2.5662717292265547,3.472588525192828,6.685511336397769,6.141154151344509,8.274128626431189,0.10147015901632828,2.273592501989941,2.03897512667341,2.495044599318517,774663
244,place,6.776007426507546,6.41453192040727,5.343391878530383,3.0315208231906094,5.231319774543086,4.186079375205502,5.885518887463738,8.026660549106882,4.319003851667592,6.064338652356978,1.214647192913707,6.48129925265241,5.121238673516882,4.360742066681635,774663
245,tool,5.960320086190195,7.470604749950203,5.921327179297805,3.3467176894595227,3.3944154164243128,3.049647404301551,5.966647598422876,7.74268987285557,5.391788834434313,7.1742399161861785,1.2287323045000287,4.726302660779277,4.549848034334036,4.514407884673912,774663
246,face,4.491272639596101,5.063724302132991,6.213481270009652,-0.40649040455619495,0.8123469802160417,-1.721722567303767,2.7289187196923903,3.6243957227735377,2.2144360347345953,3.281231651623403,-0.6903282518372963,1.0945392522862947,-0.5886545927252298,2.680061690399752,865363
247,place,5.656128493673874,2.3697699287755265,5.7257398893125355,0.8725367386266589,4.397798424166057,1.482303287833929,3.2493785847205388,6.638746293623056,1.498446726428116,6.062440991882355,0.3385653254566806,5.453361484319417,2.44755737244347,3.8331062861976504,865363
248,tool,6.949749693726048,3.146204214190712,6.872463658452034,0.09286109526952108,3.5041852079091536,0.40161444033466037,4.13894548373563,5.240664006613973,2.3206336395989466,5.665994498518206,-0.5293101558996605,4.108887138206567,0.46329469781047034,4.062922255832608,865363
249,face,5.395324560390278,6.156683210182834,6.558301134136855,0.36608956719438235,2.745254992958038,1.9219940692306525,4.007949640019601,5.196806513106645,4.716437706691131,7.71784606960512,0.47870253590811596,1.667540388529314,1.271965741996228,2.304837009415594,930449
250,place,5.79857300267075,3.8989979836183624,5.726220510900021,1.1772776100039481,6.087512661372462,5.656258542751593,4.200141207573294,6.677947396662698,3.3769367411950526,6.64804115603047,1.3180699650933598,4.830317319551511,5.983923709686891,2.932204288594863,930449
251,tool,5.436557767517639,4.138754989284821,6.431752350181341,0.4098916538308064,5.785232784857433,4.644741063607076,5.339676858184218,5.78120574666493,2.806523685195832,5.82690243591224,0.9687551488306853,4.0313262675902735,4.10710975104644,3.574154879991748,930449
252,face,3.4273688583211466,3.9582299985671163,2.265709685278125,-0.5630984486142794,0.9255441556414289,-0.3719303944418507,1.4989456459253776,4.00336278238292,3.3792105793560805,6.246930359352019,0.2050296612600289,0.6749880377814841,1.1723545441334997,0.2501814915136309,106521
253,place,3.3893704865918015,1.938897137888833,1.5846010069944896,-0.9578758762280146,2.3491535582129033,-0.12042128375821537,1.7192031767986276,5.3360064154240625,2.063459506824787,3.850331869186653,-0.17951175332585773,1.8755065793755339,3.4605939820592786,0.13100893980189532,106521
254,tool,3.2537432339493977,3.8498143438451193,3.5096156608196907,-0.49540365613996984,5.878696084022522,1.1738088200649908,3.22964306776764,4.156238771919439,2.9710097871993106,3.401254486532942,0.11348903826483996,3.024186130223879,2.7687082028499357,1.1468716882748389,106521
255,face,5.962812169031664,4.572318358736968,5.085027366876602,1.7319583988189697,2.667821524364333,1.6920233936079088,5.574353740464489,5.3867775237382345,5.081347507364743,5.733318931393085,1.497740965716928,1.45844757173266,0.742109849497124,5.121635883232625,114823
256,place,5.410312066475551,1.1425206161016044,3.552233456633985,1.916952535401409,4.317774377162418,3.328627927168723,2.8859576337947312,6.733230355960219,2.684919754206611,5.65698086734741,1.0542466134238657,4.046461555050381,3.152241256409957,3.020875968665135,114823
257,tool,6.073471736727339,2.543808417986273,5.458496461622417,0.5757233209162951,4.486530149655957,2.4659441139308678,3.6006136569155363,6.2477069797355735,3.3806275368303234,6.064362005841348,0.672275282580885,3.5861662835327546,2.963717563652698,3.609022256206064,114823
258,face,6.61512427257769,4.62839414778392,1.926114393689204,-0.3000561724106471,1.5707885174741667,0.09078701086823017,3.136785814053371,4.252359562845372,5.680672329420235,5.017938546836376,-0.35582549311220646,1.853750277894424,1.010362690683299,0.8058993909155809,123521
259,place,6.36100648625782,2.5810956611121827,1.1622420619241893,1.0368532861272495,5.053745187338321,5.2146359658048995,3.8438705391242722,7.266904119235366,4.7734166581771875,2.7186869530367757,0.8926456122299528,6.497350068234685,6.233742460792447,2.6187396527839306,123521
260,tool,6.633408732712269,4.29266903670253,4.129735059803352,0.467866427898407,4.1498197139270845,2.1089324206113815,5.701466204238539,5.883382469860475,5.077723119467802,4.875176918362418,-0.04389835349145797,4.20423020311256,2.774955774300996,3.3069882871223095,123521
261,face,3.184427382593805,3.04682155775309,4.015442947624251,-0.7306543890510996,-1.8424627151220077,-1.7494987703769678,-0.24382386201632625,1.955834002081138,2.0702605540292307,2.403548550461569,-1.734246262229315,0.01525111296283665,-2.13741606577403,-1.6665616768623601,130922
262,place,3.484523391859098,2.131571987820034,1.0560788661932747,-0.2542244719962279,3.138739395856617,1.9310834155448022,3.311606180204564,6.511296357681502,3.5194732571314824,2.6828218249063336,0.10354974744195986,3.5170274404669875,2.6661309517092175,1.6205528604664974,130922
263,tool,1.361612438478253,2.076670659781509,0.7694243622827344,0.3101980799684922,2.0511201230749005,1.2522421258712007,2.285640078808079,3.522641559145344,3.0806495900815953,1.9482137284451915,-0.3616278331754453,1.5655231318478264,0.7240475998432548,1.7124518976085077,130922
264,face,4.3107719525243295,3.628157388418913,4.841499604284763,0.25578514146308107,2.483828603259979,1.9569615998695935,2.8363393276554194,3.2998034877341187,5.918274761553397,5.358044758919747,1.0300410885529796,1.9054039720056661,1.7160835772471426,2.207105412202723,137936
265,place,2.4652773004138107,2.5197601017944917,4.514679512009025,-0.19225020474443832,2.9256897337374186,1.4038914423435926,1.4881619385310583,3.303680798900661,2.6644607991502998,2.6763550371171965,1.9223122685631313,5.002522650939315,2.3902138187147584,3.8537971175768795,137936
266,tool,4.862976543379553,3.910964869063448,5.053306363523006,1.5870542031526567,5.220786746471159,3.459810927990944,3.977182222013714,5.099703685561223,4.592341279948664,6.045883063347109,1.7040633169731292,5.647719557605573,4.017242066838123,3.7944141235046027,137936
267,face,2.149318453093821,4.067779793699801,3.9135321528010536,-1.036115723103285,1.871318431751382,-0.09819309374377612,1.89544824531161,5.063871908543715,4.493462803071005,4.918353615749266,-0.5142243385204289,1.3598460031311903,-0.26421180912465964,4.081145425178423,152831
268,place,4.157684087979071,3.4648995914974727,4.770432270888705,-0.008395524869362514,4.5573618796563915,2.343806591605948,1.981972357430378,6.144414382194405,4.190535183887036,4.665196471156612,0.4236371504640815,3.3127364284956635,2.0780620773403364,3.579827218496499,152831
269,tool,4.8658723375110915,4.263565549777971,7.370771154761314,-0.3251673594117165,4.878321634905953,1.9558714856844275,3.5204155794462237,6.035263465411627,3.8376934584992672,7.275696394904967,0.03162177618924934,3.90664422823422,1.2722692387753431,2.633971423787229,152831
270,face,3.102194608612494,5.697242818370059,6.352163102477789,-0.5251805168079833,1.124518317440825,-0.4025118275876007,4.640880508082254,2.5331371401005716,6.857475880903808,7.20541545268028,-1.1262399815299575,2.8724441618394496,-1.117705092156007,5.206456029083298,160729
271,place,6.048312358783953,3.1273782705334394,5.247361751738936,-0.11707113685707252,2.529588370013141,1.1152672727982844,4.427367003681529,3.916238837722522,3.3682733020630846,3.550540452282275,0.8141874573239596,4.390247617375606,2.336434085290005,5.402720066804846,160729
272,tool,6.766726616657142,6.504612084176089,7.929395047947764,3.2062419799963635,7.165855124592781,4.549105152397627,6.546776355318569,6.167049557415407,5.854426786554051,9.0973911323855,-0.17530479040550123,6.971631760027871,2.634527380190169,5.445699578824163,160729
273,face,2.820017679058241,4.065139302732171,7.72581393038854,-1.4447872083137432,-1.2754618304240848,-1.1617013322670133,1.1751077914093973,2.61381984663321,4.316508738944928,2.9851425528045623,-1.6308188277186069,-0.5032759450042426,-1.0327177509035985,1.7631760627313071,173334
274,place,5.048639670465931,3.606629877426737,4.121373447647784,-0.007284750590721766,3.1287254047009254,1.3256442300194213,1.8390796682171273,5.347706797407635,2.577658597597776,3.331043776725569,-1.155612791971405,4.003387330183342,3.066604572129838,1.5847109055005704,173334
275,tool,4.469586763192307,4.38026004506124,5.248696143127745,-1.2358960601563256,3.550527730295735,0.047354665014051625,3.835890575116422,5.0622349817361405,3.5683511430887798,5.178845288292054,0.6765502145292588,3.481194309556662,1.798863719826863,3.450586223035675,173334
276,face,3.564143354242498,4.609954152910693,2.869291248556692,-1.8233118898421525,-0.7101618784569925,-2.0312167966077403,1.2484593839079392,4.547995293207133,5.41982036036009,3.3684293839239303,-0.38141942577491894,1.1058767800455662,-0.5722095262213254,2.014995843191639,180533
277,place,4.172316820445386,2.1759976728164867,2.223392548505217,1.1886692890773216,4.624328649813129,2.5943160806331904,2.4666610405224714,8.362116842127557,3.3584144666072047,3.6233464388266925,0.8854467098665709,5.342803273628007,3.488281073761575,4.261117694508128,180533
278,tool,4.997889384175792,2.9473797302737177,4.490221616346389,-0.9110628810400764,5.048241166337844,2.3604336131003594,3.060256694905272,8.535704845812782,4.729081318653815,4.8802437258343545,-0.28540637837446264,3.1644829022767604,0.6684438860572782,4.163399518870537,180533
279,face,6.1289265625404585,5.137337648183913,5.656106829177588,-0.5173839415858189,-0.9935863535971411,-0.8649659012519424,1.872961361493383,6.633316371311892,5.868346949549098,7.911392064464669,-0.9679372129629892,1.43141142786272,-0.12514168755323798,2.998008662161707,192136
280,place,8.733359091209643,2.167580743496482,2.8938757919240743,1.8223349618911744,2.6647970477539684,2.0143912917663975,3.485168668527563,6.640864605334268,1.463329946104851,1.9685076703467677,0.9556143696807178,6.021150938610532,2.7487559738902396,4.421223078016975,192136
281,tool,10.813214215365322,3.589320066007408,7.660814613103867,0.1174299073467652,3.2755048998421237,-0.2130837072768519,5.196506632789343,8.824338964561917,4.7655137885819405,8.379145491507746,0.15149781099603613,6.546308991179537,0.9393116827180357,6.026675618496261,192136
282,face,3.082695259627971,1.9105137303421222,3.0595493691507727,-1.360451638760666,-0.21437351117211004,-1.0230682234790536,2.969285099720191,3.506374138727117,2.999043674475094,2.9362323373075454,-0.010433421912833606,0.7594931716683195,0.5485198288742039,2.0615896082663236,201111
283,place,2.777169803665443,1.048268981315699,2.7139956094906665,-0.3638415546466907,2.3242987624760114,1.4845928659121836,1.8831088568099594,1.5756974721800034,0.07618342217994713,-0.9535960716105276,-0.09315756171720453,2.6089760348645608,2.374049943630342,2.180555803513452,201111
284,tool,4.055156472957496,2.1622707766694695,2.7844370145030553,-0.22341110163678726,2.801045745611191,-0.15217881508907605,3.3229703659097813,3.731687634849726,1.6636088380851506,3.625829737993979,-0.2634135031528623,3.386829443831942,1.2933004132851407,2.7001778097752824,201111
285,face,2.478417485162164,3.426047367471698,3.9247632874175906,-1.6636683260897795,0.5250981727675084,-0.3027473372076788,0.9085599433145478,2.802423902411959,3.4252413271637687,5.69204572900649,-1.8287791223587966,0.699492299178643,-0.6346976214237972,0.969783783632041,211619
286,place,2.8476995676755905,1.472776010003243,5.621763038914651,-0.023129796634117763,3.863012489772612,2.9047305719671592,2.2960069555781404,3.233206144019739,1.8037117564429839,5.207647041447701,-0.4707492157853771,3.445627138685824,3.192108106649952,2.3742207703845843,211619
287,tool,3.5769166483572037,3.53160955308861,7.182671504095197,-0.28834377162158487,3.232875227747906,0.7509420999596196,3.3969582392278466,3.584265642229523,2.308871088930738,5.673925515624784,-0.5424921287472664,2.3010738105026642,1.2524210071812074,2.711062515772754,211619
288,face,4.748719169222044,4.370732946069659,4.830919189378619,-1.9783633460352819,0.8288600269344545,-0.496965300622246,3.717952606197791,3.609261624737462,4.932974619997872,3.876545968195123,-0.06655206990492817,-0.6118412605250505,-0.2196593014638365,1.5237648558153325,249947
289,place,5.76858169088761,3.094326500494955,6.381773807108402,0.43366393161316713,6.054384675718123,3.332057742927704,3.6844672529465137,5.031245975574451,2.5397951814689135,5.645562666077768,0.49365969277955224,3.921588656534232,3.4874149964731416,3.4501144808184887,249947
290,tool,6.623407596891576,4.36539063290567,8.182869508862495,-0.7180264468848084,5.334734105294751,1.2157870201889667,4.0416779925718025,5.447378172803281,3.572347634510077,7.326178060423944,-0.6249890581953643,5.54901060378596,1.3351719453930855,4.2707800901174044,249947
291,face,4.107065690512007,3.4259328694787583,7.107317793881521,-0.7328513343383869,1.571111878590478,-0.6136656970146203,2.8029259288010477,3.8672697103735225,4.932952206952182,5.120407734907443,-0.8609560464075444,1.3235070977582415,0.07956841782333306,2.7353074449670163,305830
292,place,7.167318625883623,1.5079741949668608,4.923703484237194,0.5914221100012461,5.876333477155816,2.9137588379033392,4.599614695090206,8.025930324597145,2.0793966454350286,4.1765461513592355,-0.013234461445619565,6.320684036212181,4.754093950177416,4.38301268846047,305830
293,tool,6.312637260465911,3.0502949359549865,7.629994921386242,0.03886541916057468,6.7964376995880755,0.7249747110951331,6.374404340231118,7.373232959811367,2.9827285535546424,5.78996148801619,0.725413169011031,6.899932526830417,3.248388370797958,5.167183394191646,305830
294,face,8.26965569004868,4.265384270633395,7.315171871334314,1.7951989069581031,5.134589181792352,2.899617195009224,5.808913971195702,8.061582465670002,4.819721661813078,8.17812571217937,0.3751402200928124,4.7851360982923365,2.2345144827792676,3.4155595954038014,366042
295,place,7.895623698379055,3.0381216297077165,7.0323889423161745,3.3360724747925996,5.747334749467911,4.730715642052312,4.3291316697327025,10.15263727529725,2.322132610059047,6.051587396812055,2.449121573110028,7.09267027698346,5.338704477121801,3.2602351187657908,366042
296,tool,7.396508310780381,3.4497382914949513,7.346227075904608,0.9529004202658932,4.848824725997064,2.2674454998585487,4.332365699112415,8.582813981753677,2.4853460223833372,6.178851860184824,1.3779234873260011,5.700535959272242,3.2764912476694144,2.690885721118886,366042
297,face,3.7916868863006434,5.165523796556266,5.060780514962971,-0.7217603266860048,1.3616417756965082,-1.0355080729801087,0.8916288293710276,3.295163443729059,5.501412523447465,9.092737781184335,-1.7886253215999592,1.3946109846123118,0.08566063775876422,2.1038625885521163,436845
298,place,3.1273844038898293,3.331267861737492,2.1912535312585533,0.02207497981687387,1.9844245698543326,-1.4064645666268565,2.3803764763249067,3.4570341852507482,1.5836771232734996,2.181455655804565,-0.9615951498767527,3.1760138652440326,1.6372219078978638,2.9751655479439165,436845
299,tool,3.857387477757804,3.5908883755170815,2.7417824084404856,-2.717601854801178,2.852921753641098,-3.756277731349391,-0.7383697810856735,2.4138722078346495,1.8772223769082574,3.9928608856449324,-2.130276595417521,2.979972070437481,0.7315699394654345,1.5423339221258687,436845
300,face,3.8430122818910712,3.824632259840901,3.817246129648993,-0.08560005307197571,1.0937718060017834,0.08033846679233736,3.3273479768834195,1.3471594452857971,3.97290852485083,3.146753698827759,0.08997710071282812,1.008740683065366,0.8710573690276547,1.9335696661860502,516742
301,place,4.580789038629243,3.3271617521406025,4.882739635184407,0.701585924650232,2.7856451602832926,1.2798205177269635,4.0533086058973264,1.9466007456405838,1.8215875800873278,3.688393337832343,-0.06872787905654104,3.655380721412488,2.9894927504621904,2.700392717542518,516742
302,tool,5.3463968756524,5.071676001456138,5.485027253627777,-0.623393080731233,1.4958523927677063,-1.5540015921597519,4.62374709956661,0.5362971674150495,2.293581021949649,4.115154670010651,-1.3267062323831833,1.2396948767909364,-0.4439268459416466,2.351113870614717,516742
303,face,4.496228887981763,4.275312332310588,4.764135372359306,-0.9437537736880283,2.744554895066446,0.10134658884377248,2.846476449873768,3.693462297653974,5.602163145547373,4.954718781094397,0.12500759166213546,1.5574498353108985,1.9373936174368416,3.453367591405115,580650
304,place,6.504140810533003,2.528995273597035,1.406380603206344,1.3097700477143128,4.450698747750251,4.088283411918148,3.220755739121878,6.02376979745146,2.4458695310249663,0.30104061666755905,0.2148232377954934,4.124612333614435,3.816316939430472,3.5199814027472702,580650
305,tool,6.400504571018797,3.100517508548659,3.761173266451806,0.3698615491638581,5.73047661781311,2.842765506236784,3.5379170256299006,4.500557607679225,1.9472776016449196,2.013951825068122,-0.28003428089847365,2.1621963190498636,1.699444189897658,2.0383128365814813,580650
306,face,7.829311067407781,4.526987555764012,8.047699846327305,0.33575771782547237,2.5974666139771863,0.9958154710174929,5.135200815369227,5.074772052689275,5.2599810650299865,7.321601194720114,-0.43985347713500555,2.979414881304351,0.45001171856657257,5.366059125721955,645450
307,place,7.758849414912137,2.95902258716445,3.5559759335010312,2.2573294684787593,6.801799539596804,4.118058558433287,3.787739117105468,8.111692227534395,3.607117225290739,4.4620406535123625,1.3597167537058934,6.691912869908917,5.222778266778699,4.126656141803217,645450
308,tool,9.321196454944033,5.865950448186816,7.783431394025683,1.5070529312392076,6.50375795748926,3.4755165501227303,5.06932085163954,9.398817105079765,5.2516243986564835,6.534605942906872,0.4235233483780729,6.748207044245592,2.7090867117599204,4.9975326862655765,645450
309,face,2.9088064831766216,5.280295408758763,5.744587512686849,-0.4062544545531273,0.6498979534202766,1.1409370756197361,2.42763290855204,2.7199184922918453,4.666202995337938,5.239248432940053,-0.8694081390829812,0.03927856347690434,0.543924963078749,2.5421336734698725,715041
310,place,4.608316322167714,2.317602657851436,5.2620889991521835,0.46843588521083196,3.2989992379180846,2.8815736842732274,2.514006807570573,4.072306260410974,1.0672115821347774,3.7639585502686037,0.1922444517696553,2.5752666081065563,2.7762992591769606,2.4174684314292016,715041
311,tool,5.486094910990108,2.705903478835181,7.28223298676312,-0.8152544113993645,2.762352413347652,2.1853951828013503,3.717162954894935,5.335747672995525,2.535945700122076,5.555710864643896,0.7888144847780171,3.125731232450969,2.586708920513406,2.894258853173306,715041
312,face,2.27090294320475,3.1158376779482775,3.555929954367457,-0.5258695804079374,1.5773228088453892,0.2213694760275464,1.998304814022003,3.8397548514515605,3.7676124579289505,5.206588205250521,-0.36484190206605904,1.00180127165878,0.30201226895974004,2.196159861700124,782561
313,place,4.196681817033977,2.8735953751020133,4.961361832916737,1.4515755680203437,3.130984510385221,2.210581243278519,3.795310471613868,6.981584983085519,2.655148641783635,4.457996062934399,-0.11967530279964356,1.918446360934359,0.10232694155571086,4.272448614991012,782561
314,tool,3.430216753798904,3.272782151914529,4.491319233551621,0.5038033430029949,2.8209560376501854,1.1689353138809242,4.982588336810846,4.979336694994969,3.8535977227951004,4.445446093236247,1.3159257771060018,2.283604127730229,0.8132229910956489,4.842532005630622,782561
315,face,7.886492411295573,3.824636046472635,9.247924495488405,-0.3642841154833635,2.6509315004392016,0.8039936090428983,4.593497474216113,6.511253623820063,3.9626772504474164,8.453691394098344,-1.2289938539967384,0.7750686069589052,-0.34780932443193446,4.03140504864835,871762
316,place,6.104814090963566,4.920583530203314,8.000627180561423,2.057903674940268,6.130464296187124,5.133504687718326,4.103724948780126,8.284614242724519,4.024447070102464,6.779747851433292,0.8229010453687446,6.202247113211831,3.706748716004285,3.97242843203184,871762
317,tool,6.702660115557427,5.996637563195986,10.364610809832811,1.5581329643477997,5.17044476924404,4.695798431673357,4.378485010827289,8.594736510248326,4.835375287473387,7.690771110596195,0.2834450067389793,5.106304249211924,3.671018540537284,4.187670417036078,871762
318,face,5.62411146904483,5.520726777411796,6.393415349069983,-0.485419515222311,0.8932575077239063,-0.36365720124975326,4.0951936259364885,6.0396686045091545,5.981694763983812,9.44038959087864,0.4136146788974062,0.8239123994734749,0.7791072886299204,3.861317989392942,942658
319,place,6.123266279697418,3.730447513529578,3.079962800256908,0.8833564026017363,5.382655637879526,4.197118585238293,3.4945375079743,8.821441130851632,3.4717266077301003,3.6939737420649297,1.539468822548959,5.689505438306439,5.580396654636219,4.707959311693406,942658
320,tool,4.983182033354586,4.77829716168344,5.018837459385395,-0.24775294994314512,6.500606339304678,2.3244706574496963,3.579095377297211,7.225776362774977,3.0841616803878233,5.699895562183473,0.8867007717029145,5.478515073434631,4.035792372108977,4.17305606152831,942658
321,face,6.590303007400397,5.1771545754430965,7.004175596302957,0.4550033219655355,2.813221461349918,1.9247872376393886,3.947931829026016,5.018268366802984,5.995503328675241,8.714940778670773,0.2214027692628379,2.248926067530219,2.456492694520196,1.8611918382831858,106824
322,place,6.888958732287089,1.815178103266737,3.252593894954771,3.7681993526344497,7.102533609636368,6.221945200235613,4.126817320575233,7.552926746766959,3.285977057894768,5.29991527093995,4.099447588313983,7.315320559402011,7.47536931950369,4.899150705450222,106824
323,tool,5.753643137035948,2.414734727404131,3.2302877049005474,0.6718035929836332,5.506815591166096,4.292854464222347,4.08793148698927,5.5529184501562545,2.7124219530572495,4.26873440460317,1.906731976251496,5.876823581866364,4.0037709974948275,3.756683491154754,106824
324,face,4.442783845193459,5.40028814714704,8.392647355794907,0.6480059000353019,2.8161519785081186,0.9813626801872987,4.171418344148067,5.159803620914914,7.405825307494716,7.880838030288296,0.5322684773271626,2.4670688037329644,2.336154741361553,4.649949410758099,117021
325,place,7.07293434937795,4.608610679370326,9.665728889405727,2.1887053291623793,8.247844396098968,5.031357347003875,4.9828948719160895,6.826086342779558,5.097126737934107,4.969938854837129,1.2085030421172038,6.216922584392909,4.022445790561629,5.561018304664548,117021
