,Activation,ROI,Contrast
5654,0.7546888063314244,roi83,SOCIAL_TOM
5655,0.36251293022685976,roi83,SOCIAL_TOM
5656,-2.238240007402616,roi83,SOCIAL_TOM
5657,0.1429583442545686,roi83,SOCIAL_TOM
5658,-0.5679602386309436,roi83,SOCIAL_TOM
5659,0.9898088682368767,roi83,SOCIAL_TOM
5660,0.30638823364467466,roi83,SOCIAL_TOM
5661,0.06266875899586807,roi83,SOCIAL_TOM
5662,-1.0183820290101775,roi83,SOCIAL_TOM
5663,-1.4014516243738915,roi83,SOCIAL_TOM
5664,0.49526801646979,roi83,SOCIAL_TOM
5665,-0.35286133752357374,roi83,SOCIAL_TOM
5666,0.07699465327456001,roi83,SOCIAL_TOM
5667,1.0314356221015848,roi83,SOCIAL_TOM
5668,2.578156521831134,roi83,SOCIAL_TOM
5669,0.585726850262996,roi83,SOCIAL_TOM
5670,0.09623186923192803,roi83,SOCIAL_TOM
5671,0.32468867780836486,roi83,SOCIAL_TOM
5672,0.23277246937229856,roi83,SOCIAL_TOM
5673,0.38823892845220825,roi83,SOCIAL_TOM
5674,1.0205832971051447,roi83,SOCIAL_TOM
5675,-1.0453202561568005,roi83,SOCIAL_TOM
5676,0.262338246445899,roi83,SOCIAL_TOM
5677,-0.6093890041886685,roi83,SOCIAL_TOM
5678,0.7704034990848816,roi83,SOCIAL_TOM
5679,1.4200830966123004,roi83,SOCIAL_TOM
5680,0.5230256456566688,roi83,SOCIAL_TOM
5681,0.4546520034910008,roi83,SOCIAL_TOM
5682,-0.2690086006256404,roi83,SOCIAL_TOM
5683,0.9917722720263608,roi83,SOCIAL_TOM
5684,0.7510310051156514,roi83,SOCIAL_TOM
5685,-0.42701713790866874,roi83,SOCIAL_TOM
5686,0.04553918497850053,roi83,SOCIAL_TOM
5687,-0.20139175895323505,roi83,SOCIAL_TOM
5688,2.050370476963879,roi83,SOCIAL_TOM
5689,0.7818846353376051,roi83,SOCIAL_TOM
5690,1.1513872246306611,roi83,SOCIAL_TOM
5691,1.2415576123108911,roi83,SOCIAL_TOM
5692,-0.6819457648627794,roi83,SOCIAL_TOM
5693,-0.5627917260306874,roi83,SOCIAL_TOM
5694,-0.44041056167513853,roi83,SOCIAL_TOM
5695,1.0677176753698443,roi83,SOCIAL_TOM
5696,0.027999581129693273,roi83,SOCIAL_TOM
5697,0.18141477119492652,roi83,SOCIAL_TOM
5698,-0.013634198349877375,roi83,SOCIAL_TOM
5699,0.08687832336224134,roi83,SOCIAL_TOM
5700,1.0944512180557744,roi83,SOCIAL_TOM
5701,1.1872681605430384,roi83,SOCIAL_TOM
5702,0.663320046020162,roi83,SOCIAL_TOM
5703,-0.7698593844024845,roi83,SOCIAL_TOM
5704,-1.0352162023848708,roi83,SOCIAL_TOM
5705,1.0715934311952535,roi83,SOCIAL_TOM
5706,-0.4348416499578074,roi83,SOCIAL_TOM
5707,-0.4660835988745464,roi83,SOCIAL_TOM
5708,-1.4381681045526593,roi83,SOCIAL_TOM
5709,-1.1452320709787491,roi83,SOCIAL_TOM
5710,1.955896796426963,roi83,SOCIAL_TOM
5711,0.3932862999612716,roi83,SOCIAL_TOM
5712,1.755308925498518,roi83,SOCIAL_TOM
5713,1.231309592232701,roi83,SOCIAL_TOM
5714,2.6179438571848754,roi83,SOCIAL_TOM
5715,0.24222599972382333,roi83,SOCIAL_TOM
5716,0.4455041760828958,roi83,SOCIAL_TOM
5717,1.613441885759433,roi83,SOCIAL_TOM
5718,-0.6394684990747502,roi83,SOCIAL_TOM
5719,-1.4215493431101687,roi83,SOCIAL_TOM
5720,-0.971571273082376,roi83,SOCIAL_TOM
5721,0.1530934759967066,roi83,SOCIAL_TOM
5722,1.1480025668901888,roi83,SOCIAL_TOM
5723,-0.6734773476784168,roi83,SOCIAL_TOM
5724,1.3086317225512285,roi83,SOCIAL_TOM
5725,2.8371273268625807,roi83,SOCIAL_TOM
5726,-2.6855854639292356,roi83,SOCIAL_TOM
5727,-0.15985910529131764,roi83,SOCIAL_TOM
5728,1.7874560271811426,roi83,SOCIAL_TOM
5729,-0.9571005226812552,roi83,SOCIAL_TOM
5730,2.589780386314908,roi83,SOCIAL_TOM
5731,1.0910321341164928,roi83,SOCIAL_TOM
5732,0.8167954074654413,roi83,SOCIAL_TOM
5733,-0.4020717198038428,roi83,SOCIAL_TOM
5734,-0.8301867795598447,roi83,SOCIAL_TOM
5735,0.6801447315654569,roi83,SOCIAL_TOM
5736,-0.2748360633016077,roi83,SOCIAL_TOM
5737,1.562670876267389,roi83,SOCIAL_TOM
5738,-0.32922339932477585,roi83,SOCIAL_TOM
5739,0.27491576649915817,roi83,SOCIAL_TOM
5740,2.116021773563026,roi83,SOCIAL_TOM
5741,0.230229876768678,roi83,SOCIAL_TOM
5742,-0.6605740596345667,roi83,SOCIAL_TOM
5743,2.100522443022004,roi83,SOCIAL_TOM
5744,-0.003993963447413338,roi83,SOCIAL_TOM
5745,2.168087829997884,roi83,SOCIAL_TOM
5746,0.41565423011687114,roi83,SOCIAL_TOM
5747,0.34154716968091564,roi83,SOCIAL_TOM
5748,-3.1040380844818567,roi83,SOCIAL_TOM
5749,1.0303510163603142,roi83,SOCIAL_TOM
5750,-0.646652518092789,roi83,SOCIAL_TOM
5751,0.11576528039144637,roi83,SOCIAL_TOM
5752,0.6517877971234532,roi83,SOCIAL_TOM
5753,0.44236378420830075,roi83,SOCIAL_TOM
5754,0.7507637972006369,roi83,SOCIAL_TOM
5755,-0.4156879399907752,roi83,SOCIAL_TOM
5756,-0.3838901002706024,roi83,SOCIAL_TOM
5757,1.5006735893012724,roi83,SOCIAL_TOM
5758,-0.1500968208249232,roi83,SOCIAL_TOM
5759,1.3074318400922402,roi83,SOCIAL_TOM
5760,1.1398554668247478,roi83,SOCIAL_TOM
5761,0.2124110446937049,roi83,SOCIAL_TOM
5762,-0.24512716115855457,roi83,SOCIAL_TOM
5763,0.5392264559012444,roi83,SOCIAL_TOM
5764,1.3144590010801656,roi83,SOCIAL_TOM
5765,-0.16923276663048945,roi83,SOCIAL_TOM
5766,0.4641023290283348,roi83,SOCIAL_TOM
5767,-1.7660473124564287,roi83,SOCIAL_TOM
5768,0.825489174620948,roi83,SOCIAL_TOM
5769,-0.40939598345337896,roi83,SOCIAL_TOM
5770,1.5457309097681768,roi83,SOCIAL_TOM
5771,-0.031174777205384783,roi83,SOCIAL_TOM
5772,-0.3193973867797214,roi83,SOCIAL_TOM
5773,-0.06734066161405833,roi83,SOCIAL_TOM
5774,-0.6624459173108697,roi83,SOCIAL_TOM
5775,0.6921656737150392,roi83,SOCIAL_TOM
5776,1.514848379969634,roi83,SOCIAL_TOM
5777,-1.0980540671934889,roi83,SOCIAL_TOM
5778,-1.616345751328644,roi83,SOCIAL_TOM
5779,-0.9859513207848429,roi83,SOCIAL_TOM
5780,-1.5533260859141302,roi83,SOCIAL_TOM
5781,0.46642676499945607,roi83,SOCIAL_TOM
5782,2.156260524482573,roi83,SOCIAL_TOM
5783,1.9519990463254608,roi83,SOCIAL_TOM
5784,-0.8115572686219098,roi83,SOCIAL_TOM
5785,0.47097484035352566,roi83,SOCIAL_TOM
5786,0.8882935173735393,roi83,SOCIAL_TOM
5787,0.8018582678291094,roi83,SOCIAL_TOM
5788,1.4653889036260137,roi83,SOCIAL_TOM
5789,-0.9282712540056427,roi83,SOCIAL_TOM
5790,2.2048915130507885,roi83,SOCIAL_TOM
5791,-0.3182541617187694,roi83,SOCIAL_TOM
5792,1.8434970946287483,roi83,SOCIAL_TOM
5793,-0.6126442884108914,roi83,SOCIAL_TOM
5794,-0.621063519971195,roi83,SOCIAL_TOM
5795,1.0766137208400377,roi83,SOCIAL_TOM
5796,-2.5639531637231507,roi83,SOCIAL_TOM
5797,0.27497196823705466,roi83,SOCIAL_TOM
5798,-0.0274922684140837,roi83,SOCIAL_TOM
5799,0.2246002508605372,roi83,SOCIAL_TOM
5800,1.522230119643668,roi83,SOCIAL_TOM
5801,1.1029960639886003,roi83,SOCIAL_TOM
5802,1.6679223959533431,roi83,SOCIAL_TOM
5803,-0.16627210697891256,roi83,SOCIAL_TOM
5804,0.17425262932874147,roi83,SOCIAL_TOM
5805,0.07548923505961302,roi83,SOCIAL_TOM
5806,-0.48182030466810305,roi83,SOCIAL_TOM
5807,2.043285825984803,roi83,SOCIAL_TOM
5808,0.7320820025447076,roi84,SOCIAL_TOM
5809,0.1800630416544358,roi84,SOCIAL_TOM
5810,-3.858620710725332,roi84,SOCIAL_TOM
5811,-0.4940878653552138,roi84,SOCIAL_TOM
5812,-1.7139832221896107,roi84,SOCIAL_TOM
5813,-1.3320231141223415,roi84,SOCIAL_TOM
5814,0.4305064632169848,roi84,SOCIAL_TOM
5815,-0.21908520140691937,roi84,SOCIAL_TOM
5816,-1.6378105564355632,roi84,SOCIAL_TOM
5817,0.6425253111379643,roi84,SOCIAL_TOM
5818,-0.5549952832669237,roi84,SOCIAL_TOM
5819,-0.8139099352529958,roi84,SOCIAL_TOM
5820,-1.6445138222082472,roi84,SOCIAL_TOM
5821,-2.2245256598685343,roi84,SOCIAL_TOM
5822,-0.24989419428624865,roi84,SOCIAL_TOM
5823,-0.5189043854594394,roi84,SOCIAL_TOM
5824,-2.8298975498735035,roi84,SOCIAL_TOM
5825,-1.5128445447606107,roi84,SOCIAL_TOM
5826,-1.063553787774685,roi84,SOCIAL_TOM
5827,-1.2144620436767155,roi84,SOCIAL_TOM
5828,1.768367293243208,roi84,SOCIAL_TOM
5829,-1.1443882356431798,roi84,SOCIAL_TOM
5830,-0.08959125151881527,roi84,SOCIAL_TOM
5831,1.2489759488588703,roi84,SOCIAL_TOM
5832,-2.041555462568237,roi84,SOCIAL_TOM
5833,0.0031366155951888888,roi84,SOCIAL_TOM
5834,-1.987027980006524,roi84,SOCIAL_TOM
5835,0.8515484667362739,roi84,SOCIAL_TOM
5836,0.7785767946174763,roi84,SOCIAL_TOM
5837,-0.4347947797853581,roi84,SOCIAL_TOM
5838,-1.2239007872910015,roi84,SOCIAL_TOM
5839,-2.349369834462711,roi84,SOCIAL_TOM
5840,0.5363296623185385,roi84,SOCIAL_TOM
5841,-0.8930547633514243,roi84,SOCIAL_TOM
5842,-0.15647243108110923,roi84,SOCIAL_TOM
5843,-0.34643532140656325,roi84,SOCIAL_TOM
5844,1.2306796899405275,roi84,SOCIAL_TOM
5845,-1.5343081793632276,roi84,SOCIAL_TOM
5846,-0.8221328552257027,roi84,SOCIAL_TOM
5847,0.5676504600330861,roi84,SOCIAL_TOM
5848,-0.664360203773436,roi84,SOCIAL_TOM
5849,0.24067629930855583,roi84,SOCIAL_TOM
5850,-0.4099090320676783,roi84,SOCIAL_TOM
5851,-0.7384371985511404,roi84,SOCIAL_TOM
5852,-0.6021682865684852,roi84,SOCIAL_TOM
5853,0.27024394345391595,roi84,SOCIAL_TOM
5854,0.001983759319749627,roi84,SOCIAL_TOM
5855,-1.1012173316366696,roi84,SOCIAL_TOM
5856,-0.5534161826643249,roi84,SOCIAL_TOM
5857,-1.8603089101014345,roi84,SOCIAL_TOM
5858,-1.5123446217472971,roi84,SOCIAL_TOM
5859,0.5182710811495781,roi84,SOCIAL_TOM
5860,0.610151640703752,roi84,SOCIAL_TOM
5861,-1.6220043435366485,roi84,SOCIAL_TOM
5862,0.5700276542019888,roi84,SOCIAL_TOM
5863,0.02878888143076949,roi84,SOCIAL_TOM
5864,0.41154846510965454,roi84,SOCIAL_TOM
5865,0.6285904326414975,roi84,SOCIAL_TOM
5866,0.9995511158430664,roi84,SOCIAL_TOM
5867,1.4367641230678037,roi84,SOCIAL_TOM
5868,-1.6131298954251907,roi84,SOCIAL_TOM
5869,-3.504188886741652,roi84,SOCIAL_TOM
5870,-0.49319752585822646,roi84,SOCIAL_TOM
5871,0.6113364344639499,roi84,SOCIAL_TOM
5872,1.2382611464029245,roi84,SOCIAL_TOM
5873,-3.0231659996330085,roi84,SOCIAL_TOM
5874,-1.030095423116301,roi84,SOCIAL_TOM
5875,0.7481831835861571,roi84,SOCIAL_TOM
5876,-0.978218809803472,roi84,SOCIAL_TOM
5877,1.0752934989838923,roi84,SOCIAL_TOM
5878,0.49797806062184974,roi84,SOCIAL_TOM
5879,1.1513175751170972,roi84,SOCIAL_TOM
5880,-1.161935978609878,roi84,SOCIAL_TOM
5881,-0.16107987525131906,roi84,SOCIAL_TOM
5882,-1.3935206501343607,roi84,SOCIAL_TOM
5883,-0.36964482319180975,roi84,SOCIAL_TOM
5884,-1.7913755198301624,roi84,SOCIAL_TOM
5885,0.07784359270016777,roi84,SOCIAL_TOM
5886,0.9817891810905107,roi84,SOCIAL_TOM
5887,0.2583913263069452,roi84,SOCIAL_TOM
5888,2.2152341142786245,roi84,SOCIAL_TOM
5889,-0.295781912904124,roi84,SOCIAL_TOM
5890,2.1582828300536003,roi84,SOCIAL_TOM
5891,-1.7975462691137825,roi84,SOCIAL_TOM
5892,-0.8697205867863049,roi84,SOCIAL_TOM
5893,0.5138320459501585,roi84,SOCIAL_TOM
5894,-1.8678147937748992,roi84,SOCIAL_TOM
5895,-0.7308988501963608,roi84,SOCIAL_TOM
5896,1.1022696475613945,roi84,SOCIAL_TOM
5897,1.51967065589652,roi84,SOCIAL_TOM
5898,0.8404170617556375,roi84,SOCIAL_TOM
5899,-1.5114371140681235,roi84,SOCIAL_TOM
5900,2.8564833043411673,roi84,SOCIAL_TOM
5901,-0.7346893188060961,roi84,SOCIAL_TOM
5902,-1.8157158453479731,roi84,SOCIAL_TOM
5903,-1.0281063685343212,roi84,SOCIAL_TOM
5904,1.0503950349401927,roi84,SOCIAL_TOM
5905,-0.6252267239139463,roi84,SOCIAL_TOM
5906,-0.3676696438172383,roi84,SOCIAL_TOM
5907,1.6539078235191151,roi84,SOCIAL_TOM
5908,1.394755994969041,roi84,SOCIAL_TOM
5909,-1.0501003146382306,roi84,SOCIAL_TOM
5910,-0.07330256631006453,roi84,SOCIAL_TOM
5911,-0.225503481302944,roi84,SOCIAL_TOM
5912,-1.2600382190524009,roi84,SOCIAL_TOM
5913,0.6928106590860734,roi84,SOCIAL_TOM
5914,1.8139333092491992,roi84,SOCIAL_TOM
5915,-0.46528659532540034,roi84,SOCIAL_TOM
5916,1.6633978062445285,roi84,SOCIAL_TOM
5917,-1.0741794502556352,roi84,SOCIAL_TOM
5918,-1.6075093583620228,roi84,SOCIAL_TOM
5919,1.4325772545089688,roi84,SOCIAL_TOM
5920,-0.43239854002901673,roi84,SOCIAL_TOM
5921,0.2841632511827034,roi84,SOCIAL_TOM
5922,0.23070692120079145,roi84,SOCIAL_TOM
5923,0.33339370445885363,roi84,SOCIAL_TOM
5924,-2.3254193806898416,roi84,SOCIAL_TOM
5925,0.30921461895094626,roi84,SOCIAL_TOM
5926,-3.3094894578476457,roi84,SOCIAL_TOM
5927,-0.1928541083840558,roi84,SOCIAL_TOM
5928,-1.3557416299752292,roi84,SOCIAL_TOM
5929,-1.1100123804912352,roi84,SOCIAL_TOM
5930,0.9719250520596104,roi84,SOCIAL_TOM
5931,1.1770110851167328,roi84,SOCIAL_TOM
5932,-0.3787476576484033,roi84,SOCIAL_TOM
5933,0.7320503082643025,roi84,SOCIAL_TOM
5934,-2.8135213717056886,roi84,SOCIAL_TOM
5935,-0.7930145067805219,roi84,SOCIAL_TOM
5936,0.33203225366662453,roi84,SOCIAL_TOM
5937,0.04723261135637107,roi84,SOCIAL_TOM
5938,-1.491498270867406,roi84,SOCIAL_TOM
5939,0.5083979972651784,roi84,SOCIAL_TOM
5940,0.6513320821588927,roi84,SOCIAL_TOM
5941,-0.5846696077798405,roi84,SOCIAL_TOM
5942,0.9654629748470974,roi84,SOCIAL_TOM
5943,-0.6378222762158372,roi84,SOCIAL_TOM
5944,0.34016304694279265,roi84,SOCIAL_TOM
5945,-0.9356599993133632,roi84,SOCIAL_TOM
5946,-0.47338419331468806,roi84,SOCIAL_TOM
5947,-2.2373708944060726,roi84,SOCIAL_TOM
5948,0.28246095651475184,roi84,SOCIAL_TOM
5949,0.4777628261728525,roi84,SOCIAL_TOM
5950,-2.2279772817218393,roi84,SOCIAL_TOM
5951,-1.127698621665039,roi84,SOCIAL_TOM
5952,1.6486935883107847,roi84,SOCIAL_TOM
5953,-0.2876806146988686,roi84,SOCIAL_TOM
5954,0.007493684816099431,roi84,SOCIAL_TOM
5955,-2.895348697166591,roi84,SOCIAL_TOM
5956,-0.73876895592378,roi84,SOCIAL_TOM
5957,-2.353110084459729,roi84,SOCIAL_TOM
5958,-0.20246627547584448,roi84,SOCIAL_TOM
5959,-0.057521078300519585,roi84,SOCIAL_TOM
5960,0.2752058785544695,roi84,SOCIAL_TOM
5961,-2.342506988762613,roi84,SOCIAL_TOM
5962,0.21563393027134184,roi84,SOCIAL_TOM
5963,2.1212722079379716,roi84,SOCIAL_TOM
5964,1.556175428463051,roi84,SOCIAL_TOM
5965,-1.010856622843629,roi84,SOCIAL_TOM
5966,1.782184543509553,roi84,SOCIAL_TOM
5967,-1.685898103234596,roi84,SOCIAL_TOM
5968,-1.7117279677169164,roi84,SOCIAL_TOM
5969,-1.5861156855635072,roi84,SOCIAL_TOM
5970,-1.4223850707720667,roi84,SOCIAL_TOM
5971,0.3973383800174198,roi84,SOCIAL_TOM
5972,-2.30620720108332,roi84,SOCIAL_TOM
5973,-0.5337348908294727,roi84,SOCIAL_TOM
5974,-1.4861380973436535,roi84,SOCIAL_TOM
5975,0.03120901838733549,roi84,SOCIAL_TOM
5976,0.052060111813301585,roi84,SOCIAL_TOM
5977,1.3976935947477056,roi84,SOCIAL_TOM
5978,-0.6458623364676525,roi84,SOCIAL_TOM
5979,-1.0763357719542443,roi84,SOCIAL_TOM
5980,0.9366557077117209,roi84,SOCIAL_TOM
5981,1.1755828485572644,roi84,SOCIAL_TOM
5982,0.41704982042611727,roi84,SOCIAL_TOM
5983,0.3631133100792874,roi84,SOCIAL_TOM
5984,0.342226048230819,roi85,SOCIAL_TOM
5985,-0.22008261584320704,roi85,SOCIAL_TOM
5986,-1.4560675902127782,roi85,SOCIAL_TOM
5987,-0.5546735910917906,roi85,SOCIAL_TOM
5988,-1.514425039203728,roi85,SOCIAL_TOM
5989,-1.4465204569237196,roi85,SOCIAL_TOM
5990,0.12095320068628472,roi85,SOCIAL_TOM
5991,-1.535950401505711,roi85,SOCIAL_TOM
5992,-1.070794658386605,roi85,SOCIAL_TOM
5993,-0.022672932635189273,roi85,SOCIAL_TOM
5994,0.3518939751036027,roi85,SOCIAL_TOM
5995,-2.0240162154769195,roi85,SOCIAL_TOM
5996,-1.8618179791917404,roi85,SOCIAL_TOM
5997,-0.0840878186231552,roi85,SOCIAL_TOM
5998,0.11836557569508394,roi85,SOCIAL_TOM
5999,-0.3864345257444417,roi85,SOCIAL_TOM
6000,-0.854696619992747,roi85,SOCIAL_TOM
6001,0.1871434142370252,roi85,SOCIAL_TOM
6002,-0.5199261538611323,roi85,SOCIAL_TOM
6003,-0.25372469550108206,roi85,SOCIAL_TOM
6004,0.18876673496173077,roi85,SOCIAL_TOM
6005,-1.4457873034939244,roi85,SOCIAL_TOM
6006,-0.6373793372665257,roi85,SOCIAL_TOM
6007,0.763359601525407,roi85,SOCIAL_TOM
6008,-1.3201500246913045,roi85,SOCIAL_TOM
6009,-0.1312496756879138,roi85,SOCIAL_TOM
6010,-2.010765214293611,roi85,SOCIAL_TOM
6011,1.0758689360291347,roi85,SOCIAL_TOM
6012,0.6865190985229086,roi85,SOCIAL_TOM
6013,-0.7444383999734533,roi85,SOCIAL_TOM
6014,-1.3405942963609727,roi85,SOCIAL_TOM
6015,-1.685616369994686,roi85,SOCIAL_TOM
6016,-0.5803434873620669,roi85,SOCIAL_TOM
6017,0.12391778245002176,roi85,SOCIAL_TOM
6018,0.9275943811179376,roi85,SOCIAL_TOM
6019,0.16772843482447605,roi85,SOCIAL_TOM
6020,4.103805343134731,roi85,SOCIAL_TOM
6021,-0.5211987296119333,roi85,SOCIAL_TOM
6022,-0.8725547214239544,roi85,SOCIAL_TOM
6023,0.8405327513229612,roi85,SOCIAL_TOM
6024,-1.5703365511553107,roi85,SOCIAL_TOM
6025,-0.9932784243395517,roi85,SOCIAL_TOM
6026,0.8971898420038176,roi85,SOCIAL_TOM
6027,-1.0429394552082407,roi85,SOCIAL_TOM
6028,0.3897637873376701,roi85,SOCIAL_TOM
6029,0.6169022404670934,roi85,SOCIAL_TOM
6030,-0.43168356964985527,roi85,SOCIAL_TOM
6031,0.9398312729619006,roi85,SOCIAL_TOM
6032,-2.3273914130002846,roi85,SOCIAL_TOM
6033,-0.6775948364762406,roi85,SOCIAL_TOM
6034,-1.1557092169117107,roi85,SOCIAL_TOM
6035,-0.2090229410564016,roi85,SOCIAL_TOM
6036,0.16989982361373418,roi85,SOCIAL_TOM
6037,1.1978250246374027,roi85,SOCIAL_TOM
6038,-1.602614073550292,roi85,SOCIAL_TOM
6039,-1.6633961117589007,roi85,SOCIAL_TOM
6040,0.6655910665826762,roi85,SOCIAL_TOM
6041,-0.9021358075186464,roi85,SOCIAL_TOM
6042,0.06617996453983234,roi85,SOCIAL_TOM
6043,0.9813025787363155,roi85,SOCIAL_TOM
6044,-0.5334697193411343,roi85,SOCIAL_TOM
6045,-1.0379199930879872,roi85,SOCIAL_TOM
6046,0.03259845810540605,roi85,SOCIAL_TOM
6047,0.6407505728715264,roi85,SOCIAL_TOM
6048,1.3330813317943144,roi85,SOCIAL_TOM
6049,-1.987775750063798,roi85,SOCIAL_TOM
6050,0.9024293390559216,roi85,SOCIAL_TOM
6051,-0.04167039667201393,roi85,SOCIAL_TOM
6052,-0.5091386374816591,roi85,SOCIAL_TOM
6053,2.246492148906577,roi85,SOCIAL_TOM
6054,-0.845458622218347,roi85,SOCIAL_TOM
6055,-0.69487792386436,roi85,SOCIAL_TOM
6056,0.431918937596036,roi85,SOCIAL_TOM
6057,1.4671766260401435,roi85,SOCIAL_TOM
6058,-1.4812663216289936,roi85,SOCIAL_TOM
6059,-1.0981758950296423,roi85,SOCIAL_TOM
6060,-0.931305364972236,roi85,SOCIAL_TOM
6061,-0.35487614787690447,roi85,SOCIAL_TOM
6062,0.7212260510480286,roi85,SOCIAL_TOM
6063,-0.6380546321307181,roi85,SOCIAL_TOM
6064,1.568091673564677,roi85,SOCIAL_TOM
6065,-1.0179905788014258,roi85,SOCIAL_TOM
6066,1.131266935604314,roi85,SOCIAL_TOM
6067,-0.6764751343823531,roi85,SOCIAL_TOM
6068,-0.22487133976857304,roi85,SOCIAL_TOM
6069,1.7040467717447407,roi85,SOCIAL_TOM
6070,0.5767769611513643,roi85,SOCIAL_TOM
6071,-0.5349571920712205,roi85,SOCIAL_TOM
6072,0.011996680649691352,roi85,SOCIAL_TOM
6073,2.5280019364228434,roi85,SOCIAL_TOM
6074,0.6576671399221774,roi85,SOCIAL_TOM
6075,-1.5482714608859487,roi85,SOCIAL_TOM
6076,1.0433090140677843,roi85,SOCIAL_TOM
6077,0.7719240219423584,roi85,SOCIAL_TOM
6078,-1.4528516504402251,roi85,SOCIAL_TOM
6079,-1.685776749849502,roi85,SOCIAL_TOM
6080,2.523836052593063,roi85,SOCIAL_TOM
6081,-0.6379427641411038,roi85,SOCIAL_TOM
6082,1.5587674934051785,roi85,SOCIAL_TOM
6083,1.56627289909212,roi85,SOCIAL_TOM
6084,1.0739001347665107,roi85,SOCIAL_TOM
6085,0.28369111133483693,roi85,SOCIAL_TOM
6086,0.5976755010986737,roi85,SOCIAL_TOM
6087,0.8441678031995966,roi85,SOCIAL_TOM
6088,-0.6880339330537062,roi85,SOCIAL_TOM
6089,0.8350800753808489,roi85,SOCIAL_TOM
6090,-0.6850522487333008,roi85,SOCIAL_TOM
6091,-0.7630718095556778,roi85,SOCIAL_TOM
6092,2.2597879554418956,roi85,SOCIAL_TOM
6093,-1.2518532516215655,roi85,SOCIAL_TOM
6094,-0.7872423683676649,roi85,SOCIAL_TOM
6095,1.8743849482898616,roi85,SOCIAL_TOM
6096,-0.9395772465340355,roi85,SOCIAL_TOM
6097,2.4687226857186526,roi85,SOCIAL_TOM
6098,0.8374187850557706,roi85,SOCIAL_TOM
6099,0.36176262711740886,roi85,SOCIAL_TOM
6100,-3.5685804927173783,roi85,SOCIAL_TOM
6101,1.5034596210016924,roi85,SOCIAL_TOM
6102,-1.1437630391880576,roi85,SOCIAL_TOM
6103,1.3848620806491987,roi85,SOCIAL_TOM
6104,-0.6671249527374611,roi85,SOCIAL_TOM
6105,1.5564187032809735,roi85,SOCIAL_TOM
6106,0.3305673836913033,roi85,SOCIAL_TOM
6107,-0.12122994072075623,roi85,SOCIAL_TOM
6108,0.05795492166653275,roi85,SOCIAL_TOM
6109,1.5349755929892555,roi85,SOCIAL_TOM
6110,-1.5732542818594797,roi85,SOCIAL_TOM
6111,0.6398948468021392,roi85,SOCIAL_TOM
6112,0.1526907329173649,roi85,SOCIAL_TOM
6113,-0.7972957973971087,roi85,SOCIAL_TOM
6114,0.4990154174101703,roi85,SOCIAL_TOM
6115,-1.2494412199941043,roi85,SOCIAL_TOM
6116,0.9431729484039048,roi85,SOCIAL_TOM
6117,-1.023660051296739,roi85,SOCIAL_TOM
6118,0.9410773600104685,roi85,SOCIAL_TOM
6119,-1.2574463334719779,roi85,SOCIAL_TOM
6120,0.6779110234778594,roi85,SOCIAL_TOM
6121,-0.9642581580809373,roi85,SOCIAL_TOM
6122,1.0871271786795855,roi85,SOCIAL_TOM
6123,0.5918967261106944,roi85,SOCIAL_TOM
6124,-0.12262726273278104,roi85,SOCIAL_TOM
6125,-0.16654963815109988,roi85,SOCIAL_TOM
6126,0.12017194622141472,roi85,SOCIAL_TOM
6127,0.18863937270932596,roi85,SOCIAL_TOM
6128,1.8840041586289216,roi85,SOCIAL_TOM
6129,-0.08866896912382513,roi85,SOCIAL_TOM
6130,-1.0709606808884176,roi85,SOCIAL_TOM
6131,-0.436909325190765,roi85,SOCIAL_TOM
6132,1.2094412235689223,roi85,SOCIAL_TOM
6133,-0.13953229059675235,roi85,SOCIAL_TOM
6134,0.7476569506504078,roi85,SOCIAL_TOM
6135,0.31385635074739365,roi85,SOCIAL_TOM
6136,-0.37220228453550264,roi85,SOCIAL_TOM
6137,-0.34703811743826257,roi85,SOCIAL_TOM
6138,1.1470992817251267,roi85,SOCIAL_TOM
6139,1.3087348974729869,roi85,SOCIAL_TOM
6140,0.6416478844578651,roi85,SOCIAL_TOM
6141,-0.8438937689743788,roi85,SOCIAL_TOM
6142,-0.060584271180571296,roi85,SOCIAL_TOM
6143,-1.0330507404810074,roi85,SOCIAL_TOM
6144,-0.3123058628290892,roi85,SOCIAL_TOM
6145,-0.7708478672028172,roi85,SOCIAL_TOM
6146,-0.14681576605082727,roi85,SOCIAL_TOM
6147,0.9685630304848448,roi85,SOCIAL_TOM
6148,-2.867647642404864,roi85,SOCIAL_TOM
6149,-0.3817640361741331,roi85,SOCIAL_TOM
6150,-1.2453065979641442,roi85,SOCIAL_TOM
6151,-0.3176759342279504,roi85,SOCIAL_TOM
6152,-1.3156208730357535,roi85,SOCIAL_TOM
6153,0.3414273907448731,roi85,SOCIAL_TOM
6154,0.08562474347212734,roi85,SOCIAL_TOM
6155,-0.1442256655178818,roi85,SOCIAL_TOM
6156,-0.7784834657960078,roi85,SOCIAL_TOM
6157,-1.5833944093655137,roi85,SOCIAL_TOM
6158,-0.5110138667564766,roi85,SOCIAL_TOM
6159,0.7630496357987616,roi85,SOCIAL_TOM
6160,-1.0751224758893703,roi86,SOCIAL_TOM
6161,-2.00256835861188,roi86,SOCIAL_TOM
6162,-3.3561458448568975,roi86,SOCIAL_TOM
6163,0.8432746705796682,roi86,SOCIAL_TOM
6164,-0.9725064209662376,roi86,SOCIAL_TOM
